290,19640
290,14547
290,5273
290,3018
292,15452
292,11824
292,1811
293,16169
294,24697
294,15247
294,10875
296,10968
296,3206
296,1696
297,22218
297,13284
297,11094
297,5542
298,24572
299,3798
300,7736
301,21761
301,12578
301,4435
303,24504
304,14392
304,4096
305,22138
305,9146
306,22440
306,18049
306,9586
306,6481
306,5948
307,22709
307,17643
308,22866
308,12798
308,11882
309,22733
309,5027
311,13611
311,13262
312,23257
312,13996
312,731
313,22155
313,5826
314,22377
314,17597
315,15982
315,15392
315,2566
316,54
317,6091
317,234
318,13809
318,7687
318,1843
319,20016
319,13674
320,20066
320,19800
320,14673
320,11292
320,7922
320,5730
320,2920
320,2372
321,13069
322,22161
323,22266
323,19033
323,15168
323,8333
324,7736
325,17103
325,11431
325,10519
328,397
329,23452
329,18225
329,16331
330,24501
330,17933
330,13376
330,11600
331,12899
331,6970
331,4621
331,1536
332,23976
332,22030
332,14557
332,10744
332,6464
333,24064
333,16038
333,9013
333,5451
334,24833
334,21950
334,7116
334,4795
334,3756
334,1142
336,22445
336,21023
336,6691
336,4565
338,21462
338,17773
339,23866
339,5604
340,5792
341,20487
341,10271
341,9248
341,1216
341,670
342,24858
342,4968
343,1845
344,21803
344,19269
344,15670
345,1612
346,5102
346,966
347,7117
348,19160
349,16600
349,13961
349,12681
349,5631
350,12855
350,6410
351,24884
351,20888
351,6684
351,4378
351,3341
351,2152
352,19863
354,21399
354,14738
355,20880
355,11861
355,5590
355,4135
356,22263
356,3944
357,20742
357,13282
358,18464
358,186
359,19122
359,5778
360,8250
360,6350
362,17431
362,13958
363,2915
364,22473
364,21357
365,15208
365,14305
365,12813
365,12695
366,13867
366,6347
367,17365
367,14898
367,9588
367,4223
367,3915
368,19863
369,20066
369,19800
369,14673
369,11292
369,7922
369,5730
369,2920
369,2372
370,7333
370,81
371,4457
372,18438
372,6773
374,14897
374,13903
374,5458
376,20548
376,18712
376,15511
376,6874
377,21853
377,16884
377,13319
377,13279
377,4839
377,3986
378,21034
378,19139
378,16961
378,15175
378,14183
379,15036
379,545
380,12369
380,10065
380,9688
380,9549
380,5213
380,2424
381,22507
381,13852
382,11931
383,18407
383,7145
385,2453
386,5820
389,22777
389,10621
389,869
389,16
390,22345
390,14992
390,9282
391,14655
392,18135
393,19901
394,24318
394,23039
394,9926
394,9703
394,9009
394,8434
396,23071
396,6989
397,16798
397,11573
397,281
398,22877
398,1684
399,3739
400,13782
401,22079
402,19069
402,12615
402,3992
403,24241
403,23280
403,22898
403,15162
404,7391
404,4579
405,17509
405,11005
405,2955
406,15909
406,9877
406,3665
407,18620
407,8009
407,6029
408,16454
408,14553
408,744
409,19366
409,18786
409,13582
409,575
410,20165
410,17896
410,7579
411,17267
411,4823
412,16110
412,15817
412,11179
412,9661
412,3445
413,23144
413,17608
413,14600
413,6859
413,872
414,20777
414,18969
414,17704
414,12070
414,11494
414,10928
415,9803
415,484
417,14042
418,17518
418,7882
418,5584
418,4253
419,10565
419,8096
419,785
420,24955
420,24809
420,20973
420,17070
420,5576
421,10041
422,21506
422,20664
422,19509
422,19264
422,2647
424,18323
424,17270
424,3817
425,20453
425,18089
425,13839
425,10445
426,23740
426,14720
427,18146
427,17160
427,15757
429,12080
429,9493
429,3437
430,21788
430,20305
431,7305
431,3818
432,20597
432,11535
432,1529
432,584
433,20373
433,10977
433,10654
434,14220
435,7371
435,4447
435,2646
435,1913
436,24729
436,8063
436,3507
437,22603
437,20461
437,19212
437,19052
437,12156
437,3203
438,480
439,12753
440,24662
440,22583
440,20269
440,11567
440,10876
440,4599
442,19401
442,9692
442,6159
443,17061
443,16376
443,11053
443,2552
444,1792
445,22555
445,15181
445,13452
445,9030
445,5603
446,22305
446,20349
446,6465
446,6173
447,16115
447,8731
447,4192
447,3332
448,20939
449,24505
449,23243
449,2162
450,24753
450,24085
451,11877
451,3559
452,4623
452,3231
453,21264
453,13177
453,8959
454,9200
455,23659
455,13373
455,3488
456,21092
456,13467
456,5403
456,1485
457,22437
457,22357
457,20901
458,24700
458,18660
458,15194
458,14965
458,12823
458,9911
458,69
459,16244
459,12743
459,10195
460,22320
460,14261
460,8071
460,4413
461,18997
461,12499
461,1375
462,24303
462,24055
462,22029
462,21343
462,17760
462,10532
463,24679
463,23393
463,2643
463,904
464,19750
464,17489
464,17318
464,1389
465,24648
465,24361
465,23244
465,21744
465,19546
466,15324
466,460
467,13729
467,11888
468,17697
468,12040
468,6734
468,4497
469,17519
470,18888
470,17814
470,15172
470,15060
470,13651
471,10863
471,3921
472,24272
472,19794
473,22472
473,20904
473,11936
473,7217
474,2421
475,19611
475,13412
475,12176
476,23572
477,18161
477,8109
477,7089
478,22161
479,23799
479,2750
480,24124
480,5866
480,2059
481,19227
481,2836
482,11220
482,3347
483,17105
483,15070
483,1288
484,24618
484,8178
485,23799
485,2750
486,15483
486,12298
486,5093
487,23741
487,20307
487,16072
488,22366
488,1528
490,21213
490,20182
490,16413
490,10243
490,7084
490,6351
491,16569
491,13626
491,13160
491,10596
491,6717
492,22908
492,19524
493,13055
493,1900
494,9447
494,9335
494,262
495,22456
495,3873
496,23365
497,17826
497,13406
497,12504
499,4116
499,2282
500,9677
500,9576
501,5965
503,6008
505,22421
505,16769
505,15833
505,1053
506,22609
506,2912
507,17996
507,16377
507,8826
507,4382
508,13790
508,13602
508,13155
508,3954
509,22575
509,17992
509,13152
509,7957
510,12417
510,9049
511,18734
511,15351
511,7779
512,24159
512,24003
512,5097
512,3786
513,7039
513,5472
513,2641
513,1270
515,7576
515,4596
516,22201
516,14120
517,17806
517,16784
517,15044
517,2648
518,18268
518,7381
518,7235
519,24539
519,22534
519,12539
520,2784
521,18487
521,14364
521,7277
521,6538
521,5109
522,11920
522,10624
522,3973
523,23197
523,11647
523,10349
524,21471
524,5412
525,18084
525,15766
526,12089
526,8912
526,6416
526,2980
526,1368
527,13938
528,7999
529,10511
530,13877
530,2529
530,454
532,10219
532,9747
532,8980
533,21710
533,12741
534,21086
535,19759
535,15417
535,13301
535,1412
536,23080
536,8863
536,8586
537,8464
538,24429
538,23265
538,16789
540,24680
540,21170
540,16131
540,3395
540,2391
540,1527
541,3740
541,93
542,24525
542,15019
542,8413
543,17735
543,1538
546,12248
546,11864
547,20371
547,13769
547,11312
547,10410
548,16139
548,13931
548,11803
548,2359
548,1544
549,15810
549,15119
549,1827
550,13142
550,12084
550,2795
551,14935
551,2410
552,14652
552,13421
552,5809
552,5618
553,24634
553,9678
554,18358
554,10426
554,9337
554,2797
555,19438
555,10732
556,18471
556,143
557,21752
557,20811
557,17112
557,8936
557,6724
558,19114
558,14387
559,14785
560,18904
561,11445
561,7693
562,12801
562,6696
562,2348
562,1802
563,21752
563,20811
563,17112
563,8936
563,6724
564,18040
564,15103
564,12751
564,3879
566,15303
566,9719
566,7916
567,7762
568,10475
569,21506
569,20664
569,19509
569,19264
569,2647
570,1339
571,17641
571,16826
571,16153
572,20432
572,8593
573,16660
573,13166
574,17998
574,17543
574,16262
575,13094
575,11099
575,6187
576,4202
577,18355
577,17692
577,16997
577,12817
577,8544
578,8180
579,3456
579,1745
580,24477
580,19298
580,3519
581,23171
582,16404
582,12058
582,115
583,17753
583,10599
583,605
583,230
584,21856
584,16808
585,19847
585,12871
585,1464
586,19618
586,17348
586,13554
586,4472
587,16911
588,21321
588,13519
589,10209
591,18895
591,13044
591,11531
591,10947
591,6884
593,17275
593,7272
593,5037
594,1618
596,24347
596,16332
596,16137
596,11038
596,6718
597,16264
597,2591
597,14
598,24280
598,7937
599,10427
600,9504
601,21066
601,9187
601,4707
602,12537
602,10245
602,7293
603,3328
604,24623
604,20564
605,2730
606,21199
606,14489
607,20840
607,13945
607,11269
607,1455
607,663
608,18438
608,6773
610,7318
610,292
611,13294
611,7771
611,5759
612,23707
613,23465
613,19202
613,14394
614,18138
614,17120
615,23412
615,18629
615,11155
616,1295
616,898
617,23461
617,12206
617,11818
618,23353
618,4985
619,17394
619,17088
619,14558
620,16638
620,5967
620,2889
621,22526
621,20485
622,16428
623,18925
623,15634
624,20484
624,20005
625,24708
625,7801
626,1264
627,20660
627,11734
628,13912
629,21158
629,17488
629,14787
629,10821
629,8150
629,5374
631,20927
631,7777
631,4381
631,2608
632,23642
632,23208
632,18573
632,16499
632,11437
632,6565
632,6439
632,1978
633,19730
633,16591
633,16518
633,16190
633,3198
634,19657
634,13375
634,7854
634,6338
636,24923
636,22508
636,21742
636,8786
636,4387
637,15498
637,5400
637,1123
638,21490
638,16502
639,11774
640,24133
640,18797
640,8922
641,21613
641,20469
642,14929
642,8938
642,6921
643,16643
643,14219
643,11938
643,10247
644,19125
644,16121
644,14938
644,13290
645,16889
645,12447
645,5681
646,24210
646,14568
647,12370
647,10232
647,5541
647,5246
647,1403
648,17841
648,1306
649,18847
649,11208
649,9212
649,2187
650,3785
652,12208
652,352
653,21521
653,9278
653,6809
653,4200
654,14429
655,17385
655,12460
655,3096
656,11672
657,20495
657,19419
657,8858
658,8466
659,19249
660,23830
660,22310
661,18987
661,8531
662,20659
662,1801
663,24283
663,23296
663,19116
663,8163
663,5771
664,12569
664,2886
665,12395
665,9364
665,8955
665,7262
666,22950
666,17017
666,15361
667,16356
667,14804
667,11115
667,10881
667,10122
667,6637
667,3033
668,13249
668,10592
669,23417
669,17292
669,12461
669,6788
669,3416
669,2856
669,2154
670,10008
671,12828
673,22988
673,17989
673,10879
673,7923
673,3236
674,16751
675,15030
675,9022
676,16047
676,1927
677,24592
677,18185
677,12919
678,24411
678,16709
678,1057
679,19917
679,10608
679,9585
680,21152
680,18860
680,4634
681,19175
681,7303
682,19812
682,9853
683,2440
685,24304
685,23247
685,18449
685,10256
686,13999
686,11303
686,6142
686,3064
686,1762
687,20712
687,20004
687,4713
688,19204
688,3365
689,15953
689,14858
689,8064
689,4930
690,17345
690,17141
690,13675
690,345
691,15614
691,8821
692,15051
692,5976
693,20045
693,15978
693,12975
693,8486
694,12133
695,23288
695,15736
695,13556
695,5499
696,18654
696,6024
696,1269
697,7773
698,21976
699,8065
699,7807
699,3533
699,3225
700,22017
700,8363
700,1836
701,20395
701,18190
701,15135
702,17796
702,3734
703,24174
703,18641
703,1646
704,22150
704,20730
704,6496
705,2933
705,1393
706,9735
707,16348
707,15377
708,12335
709,18188
709,13518
709,9899
709,6141
709,1323
710,22261
710,6025
710,5787
710,3240
711,16834
712,23325
712,17463
712,8865
713,16236
713,2326
714,19606
715,17410
715,8456
716,21205
716,1954
717,22499
717,21508
717,16463
717,9542
718,19959
718,12969
719,22413
719,18450
721,14648
721,13405
721,1165
722,17403
722,12330
722,2554
722,2360
723,4220
724,22586
724,13778
724,12541
725,11930
727,24360
727,13891
727,11345
727,1793
728,20789
728,16909
728,14280
728,11663
729,3097
729,933
730,24316
730,19176
730,16594
730,10577
730,8751
731,22780
731,21908
731,21878
731,17378
733,23085
733,3691
733,1617
734,6123
734,5208
735,13086
735,12724
736,17060
737,10759
738,16400
738,14443
739,24479
739,9548
740,19728
741,24286
742,23702
743,14340
744,22083
744,14494
744,5174
745,16638
745,5967
745,2889
746,401
747,8056
747,4633
748,19705
748,13836
748,13676
748,649
750,16946
750,13361
750,2570
751,24349
751,14579
751,9579
752,21364
752,10742
752,8273
752,6900
752,4571
752,2602
753,23978
753,22299
753,17600
753,11517
753,10216
753,7425
754,6136
755,23118
755,18276
755,17648
755,12345
755,10144
755,5761
756,17179
756,3886
756,3693
757,17695
757,6317
758,23777
758,16972
758,5690
758,973
758,457
759,24735
759,16191
760,23548
760,4566
761,19959
761,12969
762,12610
762,11959
762,8994
762,6381
762,2407
763,22829
763,20014
763,13444
763,8020
763,640
764,1612
765,17973
765,15799
765,5975
766,22053
766,18868
766,17902
766,17352
766,7006
766,4542
766,1636
767,9105
767,3630
767,181
768,21610
769,22751
769,16862
769,9249
770,16047
770,1927
771,19329
771,1938
772,17985
773,17503
773,5011
775,21134
775,18074
775,11474
775,4722
775,3628
776,23778
776,23110
776,12048
776,1948
777,2814
778,21968
778,18058
778,13016
778,12022
778,3790
778,505
779,12835
780,19772
780,16969
780,8224
780,4336
781,19580
781,168
782,19861
782,3100
783,15466
784,22771
784,14795
784,14497
784,11086
784,3237
785,10589
786,18410
786,9917
786,7070
787,1770
788,22547
788,15110
788,4046
788,691
789,22443
789,883
790,13420
790,2056
791,14386
791,12164
791,10808
792,21364
792,10742
792,8273
792,6900
792,4571
792,2602
793,15953
793,14858
793,8064
793,4930
794,10695
794,9213
794,8976
794,8708
795,10094
795,9513
796,9263
797,13157
798,21781
799,4753
800,20641
800,13083
800,12909
800,11493
800,976
801,12740
801,7029
801,5009
802,16044
802,8368
802,711
803,19914
803,19435
804,18674
804,16315
806,16250
806,7707
808,11875
808,9123
809,23187
809,23145
809,15737
809,6827
809,1819
810,4329
811,24547
811,21432
811,16708
811,13033
811,9629
811,9110
811,2239
812,4262
813,17509
813,11005
813,2955
814,19847
814,12871
814,1464
815,5104
817,21226
817,7101
817,1346
818,20679
818,10415
819,21923
820,15953
820,14858
820,8064
820,4930
821,11451
821,6980
822,23310
822,18507
822,12017
823,20022
825,11071
825,3875
827,9263
828,1902
829,12224
829,11812
829,8194
829,2813
830,23510
830,18716
830,14080
830,4555
831,19228
831,12540
831,8427
831,2839
832,17453
832,13123
832,6414
834,8585
835,15140
835,3675
835,1784
836,11961
836,7995
836,7306
837,5720
838,5764
838,4172
839,21795
840,24981
840,14983
840,8859
840,6451
840,5864
840,5656
841,18974
841,12816
842,24878
842,11865
842,9444
844,24365
844,21390
844,3968
844,1549
845,16460
845,11405
845,7195
845,7115
845,6293
846,22616
846,21846
846,15782
846,12384
847,22288
847,3493
848,12321
848,7134
851,16622
851,11554
851,11448
851,10996
851,10315
852,7323
852,5350
853,16703
853,601
854,20644
854,15789
857,21014
857,18249
857,16791
858,20612
858,15405
859,15362
859,13491
859,10004
859,1531
860,19319
860,13464
861,24321
861,9162
861,8991
861,67
862,18976
863,20561
863,12154
863,4494
863,3372
863,410
864,10087
865,11829
865,4553
865,2200
866,11679
866,602
867,23915
867,12950
867,3376
868,19840
868,16595
868,16585
868,1317
869,3007
870,21268
870,812
871,14392
871,4096
872,24533
872,24233
872,23585
872,21469
872,15048
872,14702
872,7660
872,1273
873,19120
873,1436
875,21980
875,18998
875,16608
875,2184
876,9435
877,14222
877,11796
878,10212
879,24162
879,20126
879,19544
879,18223
879,13115
879,7080
880,18155
880,10568
880,6506
881,24432
881,6463
881,3128
881,1940
882,17969
883,19901
884,20210
884,19306
885,20920
885,13353
886,18995
886,10611
886,8775
887,2997
888,12235
888,7387
889,12734
889,6828
889,3043
890,15451
890,724
891,18400
891,13122
891,9545
892,10613
892,4648
892,4394
892,214
893,15758
893,543
894,8361
894,8001
894,3483
895,23895
895,7891
895,5782
896,24535
896,12772
896,9597
897,23718
899,21181
900,7731
901,7473
901,7366
901,5544
901,644
903,24325
903,19135
903,16579
903,16243
903,11148
904,22000
904,10544
904,9610
904,9294
905,19966
905,12651
906,7925
907,24878
907,11865
907,9444
908,16462
908,3878
908,2001
909,22751
909,16862
909,9249
910,15302
910,5672
910,664
910,12
912,21398
913,24387
913,18440
914,21735
914,12514
914,1869
915,24946
915,20383
915,9943
915,3292
916,10374
916,6301
917,17823
917,5599
917,1660
917,811
918,4405
920,14062
920,13372
921,12622
922,20025
922,15532
922,14830
922,14730
922,14046
923,23975
923,18811
923,11530
923,9866
924,5613
925,23512
925,17685
925,15095
925,11485
925,6689
926,5436
927,13858
927,9630
927,6198
928,2564
928,1751
929,21506
929,20664
929,19509
929,19264
929,2647
930,13507
931,11769
931,4792
931,4128
932,22470
932,17101
932,5162
933,17025
933,10525
933,2568
935,23635
936,24719
936,24717
936,22312
936,14762
936,12389
936,3472
937,7485
937,3666
938,23651
940,13493
940,11529
941,18513
942,20286
942,17640
942,5151
943,16067
943,6325
943,5827
944,14819
944,12774
944,2748
945,2523
946,11105
946,4699
947,24907
947,16624
947,16346
947,5933
948,16477
948,576
949,20800
949,5791
950,2997
951,22642
952,18971
952,15485
952,9170
952,7590
952,2530
953,19365
953,5386
954,23615
954,18864
954,9788
954,9497
955,11632
956,18536
956,18120
956,7130
956,3931
957,8728
957,7593
958,18962
958,18934
958,15199
958,14607
958,4884
959,9127
960,21814
962,11424
963,17028
964,15621
965,12242
965,10644
965,3503
965,1509
966,23984
966,17143
966,3977
967,14328
967,13585
967,8934
967,2895
968,11284
969,3379
969,428
970,19458
970,17354
971,23307
971,17363
971,3581
972,7787
974,23158
974,12003
974,4810
974,650
975,24762
975,2379
976,13577
976,8511
976,7544
976,7287
977,22491
977,11747
978,14157
978,12824
979,13458
979,12163
979,6419
979,3823
980,12966
980,9084
981,20000
982,18246
982,15843
982,14980
983,7704
983,7596
984,21361
984,20684
984,16005
984,13346
984,7088
984,6914
984,395
985,23246
985,18899
986,4001
987,16576
990,10601
990,5438
991,24669
991,17399
992,14069
993,13521
993,9451
993,1085
994,24067
994,8287
994,5137
995,24379
995,21123
995,7749
996,22718
996,19542
996,18455
996,9761
996,4878
996,4016
997,23773
997,23522
998,14365
998,13456
998,9844
998,5983
999,7560
999,5377
1000,6300
1000,6094
1001,17733
1001,4803
1002,24394
1002,21039
1002,10893
1003,24210
1003,14568
1004,15493
1004,1152
1004,246
1005,15703
1005,15010
1005,9887
1005,8070
1005,3167
1005,994
1006,17981
1006,16653
1006,11626
1008,18370
1008,17893
1009,18610
1009,11098
1009,10669
1009,5105
1009,4799
1010,24397
1010,21551
1010,20238
1010,8049
1011,8206
1012,570
1013,24499
1013,15427
1013,4119
1014,21610
1015,12537
1015,10245
1015,7293
1016,20022
1017,23531
1017,7883
1017,5954
1018,11951
1018,11072
1018,4789
1018,3042
1019,18522
1019,9398
1019,4876
1020,22536
1020,11411
1020,9734
1020,8130
1020,1452
1022,13137
1022,12713
1022,7017
1023,9254
1023,5007
1024,21643
1024,21373
1024,9577
1024,6798
1025,12315
1025,8091
1026,1985
1027,20226
1027,2971
1027,677
1028,20979
1028,7358
1030,6871
1030,3551
1030,2992
1031,8497
1031,2189
1032,18393
1032,5437
1033,22218
1033,13284
1033,11094
1033,5542
1034,2453
1035,4620
1036,11544
1037,18464
1037,186
1038,21476
1038,20113
1038,11247
1038,9128
1039,17809
1039,11751
1039,979
1041,14604
1041,7691
1041,5744
1041,5058
1041,4965
1043,12820
1043,4408
1043,2214
1044,17986
1044,12317
1045,18084
1045,15766
1046,20440
1046,9362
1046,4574
1046,3342
1047,24012
1047,22518
1047,11510
1048,20059
1048,9137
1048,975
1049,23574
1049,7027
1049,1069
1050,21711
1050,12493
1050,4807
1051,23887
1051,14444
1051,9024
1051,7526
1051,4817
1051,391
1052,24919
1052,22559
1052,21689
1052,21669
1052,6990
1052,6296
1052,2020
1053,18462
1053,11794
1054,21006
1055,22175
1055,6951
1056,1360
1057,5523
1057,1812
1058,24145
1059,13992
1059,2512
1061,22941
1061,17850
1061,11421
1061,3860
1062,20283
1063,20036
1063,7697
1064,12170
1065,9984
1065,6207
1066,11011
1066,1994
1067,11259
1067,3569
1068,24920
1068,17498
1068,8554
1070,22297
1070,17042
1070,9767
1070,1841
1071,13113
1071,11127
1071,147
1072,13045
1073,14918
1073,7705
1073,1961
1074,13592
1074,10923
1074,1806
1074,1624
1075,21699
1075,12943
1075,5317
1076,22773
1076,1906
1077,22981
1077,18078
1077,7822
1077,2835
1078,17771
1078,2714
1079,13603
1080,19973
1080,18538
1080,11905
1080,10337
1081,19143
1081,1562
1082,8143
1082,5828
1083,15087
1084,24307
1084,9809
1084,4279
1084,3397
1085,15726
1085,8551
1086,15012
1086,12506
1087,13034
1087,3476
1087,3375
1087,2738
1089,23601
1089,23305
1089,22686
1089,14480
1089,7917
1089,7541
1090,23683
1090,15861
1090,13288
1090,7154
1091,23703
1091,23614
1091,7619
1091,2868
1092,18974
1092,12816
1093,1813
1094,17368
1094,13040
1095,23935
1095,12670
1095,11060
1095,10970
1096,21913
1096,9160
1097,11634
1098,24772
1098,18909
1098,10250
1098,2879
1098,1969
1099,19750
1099,17489
1099,17318
1099,1389
1100,21859
1100,8192
1101,21735
1101,12514
1101,1869
1102,5820
1103,8631
1103,4570
1104,14220
1106,11034
1106,10591
1106,5100
1107,15129
1107,12700
1107,10116
1107,4580
1107,4274
1109,14791
1109,14675
1109,9334
1109,4322
1110,23718
1111,23934
1111,23252
1111,19697
1111,2654
